id,lga_id,ward_name
2313,194,Ihiuiyase I
2314,195,Okpe - Isoko
2315,195,Ofagbe
2316,195,Ozoro  II
2317,195,Ozoro  I
2318,195,Ellu/Radheo/Ovrode
2319,195,Ozoro III
2320,195,Iluelogbo
2321,195,Iyede II
2322,195,Iyede I
2323,195,Emevor
2324,195,Otibio
2325,195,Owhe/Akiehwe
2326,195,Oyede
2327,196,Irri  II
2328,196,Aviara
2329,196,Erowa/Umeh
2330,196,Enhwe/Okpolo
2331,196,Igbide
2332,196,Uzere
2333,196,Olomoro
2334,196,Oleh I
2335,196,Oleh II
2336,196,Irri I
2337,196,Emede
2338,197,Ase
2339,197,Ibedeni
2340,197,Onyia/Adiai/Otuoku/Umuolu
2341,197,Ashaka
2342,197,Ibrede/Igbuku / Onogbokor
2343,197,Aboh/Akarrai
2344,197,Ossissa
2345,197,Afor/Obikwele
2346,197,Okpai/Utchi/Beneku
2347,197,Abarra/Inyi/Onuaboh
2348,198,Abbi I
2349,198,Abbi II
2350,198,Emu
2351,198,Ogume I
2352,198,Ogume II
2353,198,Utagba Ogbe
2354,198,Onicha - Ukwani
2355,198,Utagba Uno  III
2356,198,Utagba Uno  I
2357,198,Utagba Uno  II
2358,199,Ughoton
2359,199,Oha I
2360,199,Orerokpe
2361,199,Aghalokpe
2362,199,Aragba Town
2363,199,Oha II
2364,199,Mereje I
2365,199,Oviri - Okpe
2366,199,Mereje III
2367,199,Mereje II
2368,200,Ebu
2369,200,Illah
2370,200,Ukala
2371,200,Akwukwu
2372,200,Okpanam
2373,200,Ibusa III
2374,200,Ibusa I
2375,200,Ibusa II
2376,200,Ibusa IV
2377,200,Ibusa V
2378,201,Ogbele/Akpako
2379,201,Anala-Amakom
2380,201,West End
2381,201,Agu
2382,201,Ugbomanta Quarters
2383,201,Umuonaje
2384,201,Umuaji
2385,201,Cable point II
2386,201,Umuezei
2387,201,Okwe
2388,201,Cable Point I
2389,202,Abari
2390,202,Patani I
2391,202,Patani III
2392,202,Patani II
2393,202,Taware/Kolowara Aven
2394,202,Odorubu/Adobu/Bolou Apelebri
2395,202,Bolou - Angiama
2396,202,Agoloma
2397,202,Toru-Angiama
2398,202,Uduophori
2399,203,Okokporo/Ugborhen
2400,203,Elume
2401,203,Sapele Urban VI
2402,203,Sapele Urban VIII
2403,203,Sapele Urban V
2404,203,Sapele Urban I
2405,203,Sapele Urban II
2406,203,Sapele Urban IV
2407,203,Sapele Urban III
2408,203,Sapele Urban VII
2409,203,Amuokpe
2410,204,Aladja
2411,204,Opete/Assagba/Edjophe
2412,204,Ovwian I
2413,204,Orhuwhurun
2414,204,Ekete
2415,204,Udu II
2416,204,Udu I
2417,204,Udu III
2418,204,Udu IV
2419,204,Ovwian II
2420,205,Uwheru
2421,205,Evwreni
2422,205,Ogor
2423,205,Agbarho II
2424,205,Agbarho I
2425,205,Orogun II
2426,205,Orogun  I
2427,205,Agbarha
2428,205,Ughelli I
2429,205,Ughelli II
2430,205,Ughelli III
2431,206,Ewu I
2432,206,Ewu III
2433,206,Ewu II
2434,206,Jeremi IV
2435,206,Jeremi III
2436,206,Jeremi II
2437,206,Ekakpamre
2438,206,Jeremi I
2439,206,Effurun - Otor
2440,206,Olomu I
2441,206,Olomu II
2442,207,Akoku
2443,207,Umutu
2444,207,Ebedei
2445,207,Umukwata
2446,207,Obiaruku  I
2447,207,Obiaruku  II
2448,207,Umuebu
2449,207,Eziokpor
2450,207,Amai
2451,207,Ezionum
2452,208,Effurun I
2453,208,Effurun II
2454,208,Enerhen I
2455,208,Enerhen II
2456,208,Ugborikoko
2457,208,Ugboroke
2458,208,Ugbomro/Ugbolokposo
2459,208,Army Barracks Area
2460,208,Ekpan I
2461,208,Ekpan II
2462,209,Ogheye
2463,209,Gbokoda
2464,209,Ebrohimi
2465,209,Koko I
2466,209,Koko II
2467,209,Eghoro
2468,209,Isekelewu (Egbema II)
2469,209,Ogbinbiri (Egbema III)
2470,209,Ogbudugbudu (Egbema IV)
2471,209,Opuama (Egbema I)
2472,210,Okumagba I
2473,210,Okumagba II
2474,210,Ogunu/Ekurede-Urhobo
2475,210,Ugbuwangue/Ekurede-Itsekiri
2476,210,G.R.A.
2477,210,Bowen
2478,210,Okere
2479,210,Pessu
2480,210,Igbudu
2481,210,Edjeba
2482,210,Okumagba I
2483,210,Okumagba II
2484,211,Ogbe - Ijoh
2485,211,Gbaramatu
2486,211,Madangho
2487,211,Ogidigben
2488,211,Ugborodo
2489,211,Aja - Udaibo
2490,211,Akpikpa
2491,211,Oporoza
2492,211,Isaba
2493,211,Orere
2494,212,Amachi (Ndegu)
2495,212,Okpoitumo Ndiegu
2496,212,Amachi (Ndebo)
2497,212,Edda
2498,212,Okpoitumo Ndebor
2499,212,Amagu / Enyigba
2500,212,Amagu Unuhu
2501,212,Timber Shed
2502,212,Izzi Unuhu
2503,212,Azumini/Azugwu
2504,212,Azuiyi Udene
2505,212,Azuiyiokwu Layout
2506,212,Ndiagu
2507,212,Abakpa
2508,213,Uwana Afikpo II
2509,213,Uwana Afikpo I
2510,213,Itim Afikpo
2511,213,Poperi Amasiri
2512,213,Ezeke Amasiri
2513,213,Ibii/Oziza Afikpo
2514,213,Amogu Akpoha
2515,213,Amata-Akpoha
2516,213,Nkpoghoro Afikpo
2517,213,Ugwuegu Afikpo
2518,213,Ohaisu Afikpo 'B'
2519,213,Ohaisu Afikpo 'A'
2520,214,Nguzu
2521,214,Amaigbo
2522,214,Amiri Ekoli
2523,214,Ndioke Ekoli
2524,214,Oso
2525,214,Amaeke Ekoli
2526,214,Ogbu (amato)
2527,214,Ebunwana
2528,214,Owutu
2529,214,Amoso
2530,214,Amangwu
2531,215,Ndiebor
2532,215,Echiaba
2533,215,Enyibichiri I
2534,215,Egwudinagu
2535,215,Abofia
2536,215,Abakpa
2537,215,Kpirikpiri
2538,215,Enyibichiri II
2539,215,Agalegu
2540,215,Onuenyim
2541,215,Urban New Layout
2542,215,Mbeke
2543,215,Ndiagu
2544,216,Amuda / Amawula
2545,216,Umuezeoka
2546,216,Nkomoro
2547,216,Okposi Umuoghara
2548,216,Omege Umuezeokoha
2549,216,Ekka
2550,216,Inyere
2551,216,Ogboji
2552,216,Oriuzor
2553,216,Oshiegbe Umuezeokoha
2554,216,Ndiaguazu - Umuoghara
2555,217,Amana
2556,217,Ameka
2557,217,Amaezekwe
2558,217,Amagu/Nsokkara
2559,217,Amudo/Okoffia
2560,217,Ikwuator/Idembia
2561,217,Umunwagu / Idembia
2562,217,Echara
2563,217,Ezzama
2564,217,Amuzu
2565,217,Onueke Urban
2566,219,Obeagu
2567,219,Nkalaha
2568,219,Amaezu
2569,219,Umuhuali
2570,219,Nkalagu
2571,219,Ezillo I
2572,219,Ezillo II
2573,219,Iyonu
2574,219,"Azuinyaba ""B"""
2575,219,"Azuinyaba ""A"""
2576,219,Ezzagu I (Ogboji)
2577,219,Agba
2578,219,Ezzagu II (Nkomoro)
2579,219,Okpoto
2580,219,Ohofia
2581,219,Ntezi
2582,220,Ndiokoro Ukwu
2583,220,Akaeze Ukwu
2584,220,Amonye
2585,220,Ngwogwo
2586,220,Akaeze Ishiagu
2587,220,Amagu
2588,220,Obinagu
2589,220,Ihenta Ogidi
2590,220,Iyioji Akaeze
2591,220,Umobo
2592,220,Okue
2593,221,Agbaja Offia Onwe
2594,221,Ezza Inyimagu - Iziogo
2595,221,Agbaja Anyanwuigwe
2596,221,Agbaja Mgbo
2597,221,Ezza Inyimagu - Igweledoha
2598,221,Ezza Inyimagu Ndiagu
2599,221,Ezza Inyimagu Igbuhu
2600,221,Ndieze Inyimagu Mgbabeluzor
2601,221,Mgbalaukwu Inyimagu II
2602,221,Mgbalaukwu Inyimagu I
2603,221,Ndieze Inyimagu II Ndiabor Ishiagu
2604,221,Igbeagu Ndi Ettah
2605,221,Igbeagu  III
2606,221,Igbeagu Nduogbu
2607,224,Abaomege
2608,224,Isinkwo-Ukawu
2609,224,Okuzu-Ukawu
2610,224,Ugwu-Oshiri
2611,224,Oguduokwo Oshiri
2612,224,Ebia Oshiri
2613,224,Obeagu-Isu
2614,224,Amanator-Isu
2615,224,Agbabor-Isu
2616,224,Isi-Onicha
2617,224,Umudomi-Onicha
2618,224,Enuagu-Onicha
2619,222,Uhuotaru Ugwulangwu
2620,222,Ene- Na - Ezeraku
2621,222,Ugbogologo Ugwulangwu
2622,222,Amaechi okposi
2623,222,Okposi Okwu
2624,222,Okposi Achara
2625,222,Mgbom Okposi
2626,222,Obiozara
2627,222,Umuobuna
2628,222,Umunaga
2629,222,Umuchima
2630,223,Ezzamgbo
2631,223,Umuagara / Amechi
2632,223,Okposhi II
2633,223,Ngbo
2634,223,Umu Ogudu Oshia
2635,223,Umu Ogudu Akpu I
2636,223,Umu Ogudu Akpu II
2637,223,Ishi Ngbo I
2638,223,Okposhi  I
2639,223,Ishi Ngbo II
2640,223,Effium  II
2641,223,Effium I
2642,223,Wigbeke II
2643,223,Wigbeke III
2644,223,Wigbeke I
2645,218,Ama Inyima
2646,218,Etam
2647,218,Eka Awoke
2648,218,Ekpelu
2649,218,Ndiagu Amagu II
2650,218,Ndiagu Amagu I
2651,218,Ndufu Amagu I
2652,218,Ndufu Amagu
2653,218,Igbudu I
2654,218,Igbudu II
2655,218,Inyimagu I
2656,218,Ekpanwudele
2657,218,Inyimagu II
2658,218,Ndufu Echara
2659,218,Ndiagu Echara I
2660,218,Ndufu Alike
2661,218,Ndiagu Echara II
2662,218,Enyibichiri
2663,218,Noye Alike
2664,218,Echialike
2665,225,Somorika / Ogbe / Sasaro / Onumu / Eshawa / Ogugu Igboshi-Afe / Igboshi - Ele / Aiyegunle
2666,225,Ososo
2667,225,Oloma/ Okpe/ Ijaja/ Kakuma/ Anyara
2668,225,Imoga/ Lampese/ Bekuma/ Ekpe
2669,225,Ibillo/ Ekpesa/ Ekor/ Ikiran-Ile/ Oke
2670,225,Enwan/Atte/Ikpeshi/Egbigele
2671,225,Makeke/ Ojah/ Dangbala/ Ojirami/ Anyawoza
2672,225,Uneme-Nekhua/Akpama/ Aiyetoro/ Ekpedo/ Erhurun/ Un
2673,225,Igarra I
2674,225,Igarra II
2675,227,Ikekato
2676,227,Uneah
2677,227,Uwessan II
2678,227,Uwessan I
2679,227,Ewu II
2680,227,Ewu I
2681,227,Otoruwo I
2682,227,Otoruwo II
2683,227,Opoji
2684,227,Ugbegun
2685,228,Uzea
2686,228,Amedokhian
2687,228,Efandion
2688,228,Egbele
2689,228,Uelen/ Okugbe
2690,228,Idumu-Okojie
2691,228,Arue
2692,228,Obeidu
2693,228,Ubierumu
2694,228,Uwalor
2695,228,Ewoyi
2696,229,Illushi II
2697,229,Illushi I
2698,229,Ugboha
2699,229,Ewohimi I
2700,229,Ohordua
2701,229,Ewohimi II
2702,229,Ubiaja I
2703,229,Ubiaja II
2704,229,Ewatto
2705,229,Emu
2706,230,Ogwa
2707,230,Ujiogba
2708,230,Egoro/Idoa/Ukhun
2709,230,Emaudo/ Eguare/ Ekpoma
2710,230,Ihunmudumu/Idumebo/Uke/Ujemen
2711,230,Iruekpen
2712,230,Emuhi/ Ukpenu/ Ujoelen
2713,230,Urohi
2714,230,Uhiele
2715,230,Illeh/Eko-Ine
2716,231,Ekperi I
2717,231,Ekperi II
2718,231,Ekperi III
2719,231,South Uneme I
2720,231,South Uneme II
2721,231,Fugar I
2722,231,Fugar II
2723,231,Fugar III
2724,231,Iraokhor
2725,231,Ogbona
2726,232,Agenebode
2727,232,Wanno I
2728,232,Wanno II
2729,232,Weppa
2730,232,Okpella I
2731,232,Okpella II
2732,232,Okpella III
2733,232,Okpella IV
2734,232,Three Ibies
2735,232,Okpekpe
2736,233,Jagbe
2737,233,Aviele
2738,233,Anwain
2739,233,Uzairue North West
2740,233,Uzairue North East
2741,233,Uzairue South West
2742,233,Uzairue South East
2743,233,South Ibie
2744,233,Auchi II
2745,233,Auchi
2746,233,Auchi I
2747,233,Auchi III
2748,234,Udo
2749,234,Okalo/ Okpujie
2750,234,Owu/ Okuta/ Eguare Ebelle
2751,234,Amahor/Ugun
2752,234,Ewossa
2753,234,Ekpon
2754,234,Ekekhen/Idumuogo/Egbiki
2755,234,Idigun/ Idumedo
2756,234,Afuda/Idumuoka
2757,234,Uhe/Idumuogbo/Idumueke
2758,235,Iwogban/Uteh
2759,235,Oregbeni
2760,235,Ogbeson
2761,235,Aduwawa / Evbo Modu
2762,235,St. Saviour
2763,235,Gorretti
2764,235,Ugbekun
2765,235,Idogbo
2766,235,Obayantor
2767,235,Ologbo
2768,236,Igbanke East
2769,236,Igbanke West
2770,236,Aibiokula II
2771,236,Aibiokunla I
2772,236,Ugbeka
2773,236,Iyoba
2774,236,Ugboko
2775,236,Ukpato
2776,236,Urhonigbe North
2777,236,Urhonigbe South
2778,236,Ugu
2779,236,Evboesi
2780,239,Ofunama
2781,239,Nikorogha
2782,239,Udo
2783,239,Siluko
2784,239,Umaza
2785,239,Iguobazuwa East
2786,239,Iguobazuwa West
2787,239,Ora
2788,239,Usen
2789,239,Ugbogui
2790,240,Warrake
2791,240,Ivbiadaobi
2792,240,Emai II
2793,240,Emai I
2794,240,IHIEVBE I
2795,240,Ihievbe  II
2796,240,Igue/Ikao
2797,240,Ivbianion
2798,240,Otuo  I
2799,240,Otuo  II
2800,240,Uokha/Ake
2801,241,Ozalla
2802,241,Uhonmora
2803,241,Eme-Ora/Oke
2804,241,Sabongida/Ora/Ogbeturu
2805,241,Avbiosi
2806,241,Ukhuse -Osi
2807,241,Eruere
2808,241,Okpuje
2809,241,Uzebba  I
2810,241,Uzebba  II
2811,241,Sobe
2812,242,Ehor
2813,242,Uhi
2814,242,Igieduma
2815,242,Irhue
2816,242,Umagbae North
2817,242,Umagbae South
2818,242,Isi North
2819,242,Isi South
2820,242,Ohuan
2821,242,Egbede
2822,238,Oghede
2823,238,Oduna
2824,238,Iguoshodin
2825,238,Utoka
2826,238,Okada west
2827,238,Okada east
2828,238,Uhen
2829,238,Adolor
2830,238,Ofunmwegbe
2831,238,Oluku
2832,238,Uhiere
2833,238,Isiuwa
2834,238,Okokhuo
2835,226,Otubu
2836,226,Oliha
2837,226,Ogida/Use
2838,226,Egor
2839,226,Uwelu
2840,226,Evbareke
2841,226,Uselu I
2842,226,Uselu II
2843,226,Okhoro
2844,226,Ugbowo
2845,237,Gra/Etete
2846,237,Ogbelaka/ Nekpenekpen
2847,237,Ogbe
2848,237,Uzebu
2849,237,Urubi/Evbiemwen/Iwehen
2850,237,Unueru/Ogboka
2851,237,Ibiwe/ Iwegie/ Ugbague
2852,237,Ikpema/Eguadase
2853,237,Oredo
2854,237,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road
2855,237,New Benin I
2856,237,New Benin II
2857,243,Ado 'M' Farm Settlement
2858,243,Ado 'K' Irona
2859,243,Ado 'I' Dallimore
2860,243,Ado 'J' Okesa
2861,243,Ado 'H' Ereguru
2862,243,Ado 'L' Igbehin
2863,243,Ado 'E' Ijoka
2864,243,Ado 'F' Okeyinmi
2865,243,Ado 'G' Oke Ila
2866,243,Ado 'A' Idofin
2867,243,Ado 'B' Inisa
2868,243,Ado 'C' Idolofin
2869,243,Ado 'D' Ijigbo
2870,244,Efon IV
2871,244,Efon VIII
2872,244,Efon X
2873,244,Efon VI
2874,244,Efon IX
2875,244,Efon VII
2876,244,Efon V
2877,244,Efon III
2878,244,Efon II
2879,244,Efon I
2880,245,Isinbode
2881,245,Ilasa I
2882,245,Obadore II
2883,245,Obadore IV
2884,245,Obadore III
2885,245,Obadore I
2886,245,Kota II
2887,245,Omuo-Oke I
2888,245,Omuo-Oke II
2889,245,Araromi Omuo
2890,245,Kota I
2891,245,Ilasa II/Ikun/Araromi
2892,247,Okemesi III
2893,247,Okemesi II
2894,247,Okemesi I
2895,247,Aramoko III/Erio
2896,247,Aramoko II
2897,247,Ikogosi
2898,247,Erijiyan I
2899,247,Erijiyan II
2900,247,Ipole Iloro
2901,247,Aramoko I
2902,247,Ido Ajinare
2903,246,Ogotun I
2904,246,Ogotun II
2905,246,Igbara Odo II
2906,246,Igbara Odo I
2907,246,Ilawe IV
2908,246,Ilawe I
2909,246,Ilawe II
2910,246,Ilawe III
2911,246,Ilawe V
2912,246,Ilawe VI
2913,246,Ilawe VII
2914,248,Ogbontioro II
2915,248,Oke Emure I
2916,248,Oke Emure II
2917,248,Ogbontioro I
2918,248,Ida Mudu II
2919,248,Ida Mudu I
2920,248,Odo Emure I
2921,248,Odo Emure II
2922,248,Odo Emure III
2923,248,Odo Emure IV
2924,249,Iluomoba
2925,249,Ijan
2926,249,Aisegba II
2927,249,Aisegba I
2928,249,Egbe/Iro
2929,249,Ode II
2930,249,Ode I
2931,249,Ode III
2932,249,Agbado
2933,249,Imesi
2934,250,Osi
2935,250,Igbole/Ifisin/Aaye
2936,250,Orin/Ora
2937,250,Ido I
2938,250,Ido II
2939,250,Ifaki II
2940,250,Ilogbo
2941,250,Usi
2942,250,Ayetoro I
2943,250,Ayetoro II
2944,251,Ekameta
2945,251,Ijero Ward 'D'
2946,251,Ijero Ward 'B'
2947,251,Ijero Ward 'C'
2948,251,Ijero Ward 'A'
2949,251,Ikoro Ward 'A'
2950,251,Ekamarun Ward 'A'
2951,251,Ipoti Ward 'A'
2952,251,Ipoti Ward 'B'
2953,251,odo Owa
2954,251,Iloro Waard 'A'
2955,251,Iloro/Ijunrin Ward 'B'
2956,252,Are Araromi
2957,252,Oke-Osun
2958,252,Afao/Kajola
2959,252,Ilapetu/Ijao
2960,252,Idemo
2961,252,Ogbonjana
2962,252,Agbado/Oyo
2963,252,Atiba/Aafin
2964,252,Ugele/Aroku
2965,252,Okeruku
2966,253,Itapaji/Iyemero
2967,253,Ipao/Oke Ako/Irele
2968,253,Ijesa Isu
2969,253,Ikole North
2970,253,Ikole South
2971,253,Ikole West II
2972,253,Ikole East
2973,253,Araromi/Bolorunduro
2974,253,Odo Ayedun I
2975,253,Oke Ayedun
2976,253,Odo/Ayebode
2977,254,Ewu
2978,254,Iludun II
2979,254,Iludun I
2980,254,Ipere
2981,254,Iye II
2982,254,Eda Oniyo
2983,254,Obada
2984,254,Iye I
2985,254,Ijesamodu
2986,254,Iye III
2987,255,Iyin II
2988,255,Igede III
2989,255,Igede I
2990,255,Igede II
2991,255,Igbemo
2992,255,Afao
2993,255,Are
2994,255,Iworoko
2995,255,Iyin I
2996,256,Odo Ise III
2997,256,Odo Ise I
2998,256,Erinwa I
2999,256,Orun II
3000,256,Erinwa II
3001,256,Oraye I
3002,256,Odo Ise II
3003,256,Orun I
3004,256,Oraye III
3005,256,Oraye II
3006,257,Erinmope II
3007,257,Erinmope I
3008,257,Ikun I
3009,257,Ikun II
3010,257,Osun
3011,257,Osan
3012,257,Otun II
3013,257,Otun I
3014,257,Igogo II
3015,257,Igogo I
3016,257,Otun III
3017,258,Ire I
3018,258,Ire II
3019,258,Ayede North
3020,258,Itapa/Osin
3021,258,Ilupeju II
3022,258,Oye II
3023,258,Oye I
3024,258,Omu Oke/Omu Odo/Ijelu
3025,258,Ayegbaju
3026,258,Ayede South Itaji
3027,258,Isan/Ilafon/Ilemeso
3028,258,Ilupeju I
3029,252,Odose
3030,253,Ikole West I
3031,250,Ifaki I
3032,255,Awo
3033,255,Iropora / Esure / Eyio
3034,259,Okpanku
3035,259,Mpu
3036,259,Ndeabo
3037,259,Oduma I
3038,259,Oduma II
3039,259,Oduma III
3040,259,Oduma IV
3041,259,Nnenwe i
3042,259,Nnenwe II
3043,259,Nnenwe III
3044,260,Awgu I
3045,260,Awgu II
3046,260,Mgbowo
3047,260,Agbogugu
3048,260,Isu awa/Ogugu/Agbudu/Ituku
3049,260,Ihe
3050,260,Obeagu
3051,260,Mgbidi/Mmaku
3052,260,Anikenano/Ugwueme
3053,260,Owelli/Amoli/Ugbo/Ogugu
3054,260,Ogbaku
3055,261,Mbuluiyiukwu
3056,261,Ugwugo Nike
3057,261,Mbulu-Njodo East
3058,261,Mbulu-Njodo West
3059,261,Mbuluowehe
3060,261,Ibagwa-Nike/Edem
3061,261,Amorji
3062,261,Umuchigbo
3063,261,Umuenwene
3064,261,Trans-Ekulu
3065,261,Abakpa I
3066,261,Abakpa II
3067,262,New Haven
3068,262,G.R.A
3069,262,Independence Layout
3070,262,Udi Siding/Iva Valley
3071,262,China Town
3072,262,Ihewuzi
3073,262,Umunevo
3074,262,Gui Newlayout
3075,262,Ogbette West
3076,262,Ogbette East
3077,262,Ogui Township
3078,262,Asata Township
3079,262,Onu-Asata
3080,263,Ugwuaji
3081,263,Maryland
3082,263,Awkunanaw East
3083,263,Awkunanaw West
3084,263,Amechi I
3085,263,Amechi II
3086,263,Obeagu I
3087,263,Obeagu II
3088,263,Uwani West
3089,263,Achara layout West
3090,263,Achara Layout east
3091,263,Uwani East
3092,263,Akwuke
3093,264,Obinofia
3094,264,Obe agu Umana
3095,264,Umumba Ndiumo
3096,264,Aguobu (Umumba)
3097,264,Umana Ndiagu
3098,264,Agba Umana
3099,264,Imezi Owa II
3100,264,Imezi Owa I
3101,264,Mgbagbu Owa I
3102,264,Ulo/Amagu/Umulokpa II
3103,264,Olo/Amagu Umulokpa I
3104,264,Okpogho
3105,264,Mgbagbu Owa II
3106,264,Awha
3107,264,Aguobu-Owa I
3108,264,Aguobu-Owa II
3109,264,Mgbagbu Owa III
3110,264,Iwollo
3111,264,Oghe I
3112,264,Oghe II
3113,265,Ukehe IV
3114,265,Ejuoha/Udeme
3115,265,Aku I
3116,265,Aku II
3117,265,Aku III
3118,265,Ozalla I
3119,265,Ozalla II
3120,265,Aku V (Idueme)
3121,265,Ikolo/Ohebe
3122,265,Onyohor/Ochima/Idoha
3123,265,Ukehe II
3124,265,Ukehe III
3125,265,Ukehe V
3126,265,Ukehe I
3127,265,Diogbe/Umunko
3128,265,Ekwegbe I
3129,265,Ekwegbe II
3130,265,Ohaodo I
3131,265,Ohaodo II
3132,265,Aku IV
3133,266,Umuozzi V
3134,266,Umuozzi VI
3135,266,Umuozzi X
3136,266,Umuitodo III
3137,266,Umuitodo I
3138,266,Umuitodo II
3139,266,Umuozzi Iv
3140,266,Ezzodo
3141,266,Umuozzi III
3142,266,Umuozzi VII
3143,266,Umuozzi II
3144,266,Umuozzi VIII
3145,266,Essodo III
3146,266,Umuozzi IX
3147,266,Essodo I
3148,266,Essodo II
3149,266,Umuozzi I
3150,266,Ette II
3151,266,Ette I
3152,266,Ette Central
3153,267,Ovoko (Umuelo/Ovoko Agu ward)
3154,267,Ovoko (Ajuona Ward)
3155,267,Ovoko (Umulolo Ward)
3156,267,Iheaka (Ugo Akoyi)
3157,267,Iheaka (Likki/Akutara Ward)
3158,267,Uhunowerre
3159,267,Iheakpu (Ezzi Ngwu Ward)
3160,267,Iheakpu (Ajuona Ogbagu ward)
3161,267,Echara
3162,267,Amebo /Hausa/ Yoruba
3163,267,Ezema Ward
3164,267,Nkalagu Obukpa
3165,267,Itchi/uwani II
3166,267,Alor Agu
3167,267,Itchi/Uwani I
3168,267,Unadu
3169,268,Neke I
3170,268,Mbu II
3171,268,Mbu I
3172,268,Ikem I
3173,268,Umualor
3174,268,Neke II
3175,268,Ikem II
3176,268,Ehamufu I
3177,268,Ehamufu III
3178,268,Ehamufu II
3179,268,Ehamufu IV
3180,269,Nkerefi II
3181,269,Nkerefi I
3182,269,Nomeh
3183,269,Ugbawka I
3184,269,Mburubu
3185,269,Nara II
3186,269,Nara I
3187,269,Ugbawka II
3188,269,Ihuokpara
3189,269,Amankanu/Ogbahu
3190,269,Owo
3191,269,Amechi/Idodo/Oruku
3192,269,Akpawfu/Isienu/Amangunze
3193,269,Amagunze
3194,270,Akugbo IV
3195,270,Akpugo II
3196,270,Ndiuno Uwani (Akpugo I)
3197,270,Obinagu Uwani (Akpugo I)
3198,270,Akpugo III
3199,270,Agbani
3200,270,Amurri
3201,270,Amodu
3202,270,Umueze
3203,270,Akegbe-Ugwu (okwuo)
3204,270,Obuoffia
3205,270,Obe
3206,270,Ozalla
3207,271,Ogbozalla/Idi
3208,271,Eha-Ndiagu
3209,271,Eha-Uno
3210,271,Agbemebe/Umabor
3211,271,Obukpa
3212,271,Ibagwani/Ibagwaga Okpaligbo
3213,271,Okpuje/Okutu/Anuka
3214,271,Akpa/Ozzi
3215,271,Obimo/Ikwoka
3216,271,Ejuona/Uwani
3217,271,Akalite
3218,271,Ibeku
3219,271,Mkpunano
3220,271,Edem-Ani
3221,271,Alor-Uno
3222,271,Ihe
3223,271,Nnu
3224,271,Owerre/Umuoyo
3225,271,Ede-Ukwu
3226,271,Ede-Nta
3227,272,Ugwuoba I
3228,272,Ugwuoba II
3229,272,Ugwuoba III
3230,272,Akpugoeze
3231,272,Awlaw
3232,272,Inyi III
3233,272,Achiuno IV
3234,272,Achiuno I
3235,272,Inyi I
3236,272,Inyi II
3237,272,Inyi Iv
3238,272,Achiuno II
3239,272,Achiuno III
3240,272,Achiagu III
3241,272,Achiagu I
3242,272,Achiagu II
3243,272,Oji-river IV
3244,272,Oji-river I
3245,272,Oji-river II
3246,272,Oji-river III
3247,273,Orba I
3248,273,Orba II
3249,273,Obollo-Eke
3250,273,Obollo-Etiti
3251,273,Imilike
3252,273,Ogbodu-Aba
3253,273,Amala
3254,273,Obollo-Afor
3255,273,Udunedem
3256,273,Ezimo
3257,274,Akpa Kwume/Nze
3258,274,Affa/Oghu/Ikono
3259,274,Nachi
3260,274,Eke
3261,274,Nsude
3262,274,Obioma
3263,274,Abia
3264,274,Udi/Agbudu
3265,274,Obinagu
3266,274,Amokwe
3267,274,Umuabi
3268,274,Umuaga
3269,274,Ngwo Uno
3270,274,Ngwo Asa
3271,274,Egede/Umuoka
3272,274,Ebe
3273,274,Abor
3274,274,Awhum/Ukana
3275,274,Okpatu
3276,274,Umulumgbe
3277,275,Adaba-nkume
3278,275,Umulokpa
3279,275,Ukpata
3280,275,Ogurugu
3281,275,Ojo
3282,275,Igga/Asaba
3283,275,Adani
3284,275,Uvuru
3285,275,Akpogu
3286,275,Nimbo I
3287,275,Nkpologu
3288,275,Nimbo II
3289,275,Abbi
3290,275,Nrobo
3291,275,Ugbene I
3292,275,Ugbene II
3293,270,Ibite Akegbe Ugwu
3294,282,Akko
3295,282,Garko
3296,282,Kumo East
3297,282,Kalshingi
3298,282,Kumo North
3299,282,Kumo West
3300,282,Kumo Central
3301,282,Kashere
3302,282,Pindiga
3303,282,Tumu
3304,282,Tukulma
3305,283,Dadiya
3306,283,Bambam
3307,283,Mwona
3308,283,Kindiyo
3309,283,Nyuwar / Jessu
3310,283,Kulani / Degre /Sikkam
3311,283,Bangu
3312,283,Swa / Ref / W. Waja
3313,283,Talasse / Dong / Reme
3314,283,Gelengu / Balanga
3315,284,Tudu Kwaya
3316,284,Todi
3317,284,Tal
3318,284,Tanglang
3319,284,Baganje North
3320,284,Baganje South
3321,284,Billiri South
3322,284,Bare
3323,284,Kalmai
3324,284,Billiri North
3325,285,Zange
3326,285,Kunde
3327,285,Gombe Abba
3328,285,Waziri South / Central
3329,285,Hashidu
3330,285,Wuro Tale
3331,285,Waziri North
3332,285,Lafiya
3333,285,Malala
3334,285,Zaune
3335,285,Jamari
3336,286,Wawa / Wakkulutu
3337,286,Ribadu
3338,286,Kupto
3339,286,Tongo
3340,286,Bodor / Tilde
3341,286,Ashaka / Magaba
3342,286,Bajoga East
3343,286,Bajoga  West
3344,286,Bage
3345,286,Jillahi
3346,287,Shamaki
3347,287,Pantami
3348,287,Bolari East
3349,287,Bolari West
3350,287,Jeka Dafari
3351,287,herwagana
3352,287,Dawaki
3353,287,Bolari East
3354,287,Bajoga
3355,287,Ajiya
3356,288,Kamo
3357,288,Awak
3358,288,Bule / Kaltin
